Unnamed: 0,key,sentences,,,,,,,,human query+ features,only feature,only human query,without fintuning,,,,,chart,hardness,table_name,vegalite_spec
,1491@y_name@DESC,How many games does each home team have?,,,,,,,,1,1,1,1,,,,,Bar,Medium,game,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1491@y_name@DESC"", ""data"": {""values"": [{""Home_team"": ""Pakhtakor"", ""COUNT_Home_team_"": 10}, {""Home_team"": ""Bunyodkor"", ""COUNT_Home_team_"": 9}, {""Home_team"": ""Quruvchi"", ""COUNT_Home_team_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Home_team"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Home_team_"", ""type"": ""quantitative""}}}"
,1493@y_name@ASC,Could you show a  chart with the away teams?,,,,,,,,1,1,1,1,,,,,Bar,Medium,game,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1493@y_name@ASC"", ""data"": {""values"": [{""Away_team"": ""Quruvchi"", ""COUNT_Away_team_"": 3}, {""Away_team"": ""Bunyodkor"", ""COUNT_Away_team_"": 7}, {""Away_team"": ""Pakhtakor"", ""COUNT_Away_team_"": 10}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Away_team"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Away_team_"", ""type"": ""quantitative""}}}"
,1498@y_name@DESC,Which headquarters host how many companies?,,,,,,,,1,1,1,1,,,,,Bar,Medium,company,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1498@y_name@DESC"", ""data"": {""values"": [{""Headquarters"": ""USA"", ""count_"": 4}, {""Headquarters"": ""UK"", ""count_"": 2}, {""Headquarters"": ""China"", ""count_"": 2}, {""Headquarters"": ""Netherlands"", ""count_"": 1}, {""Headquarters"": ""Brazil"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Headquarters"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,1516@x_name@DESC,Could you show a chart of each company’s name with its number of gas stations?,,,,,,,,1,1,1,1,,,,,Bar,Hard,station_company,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1516@x_name@DESC"", ""data"": {""values"": [{""Company"": ""Royal Dutch Shell"", ""count_"": 1}, {""Company"": ""Petrobras"", ""count_"": 1}, {""Company"": ""PetroChina"", ""count_"": 1}, {""Company"": ""ExxonMobil"", ""count_"": 2}, {""Company"": ""BP"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Company"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,1551@y_name@ASC,"Which employees have a “D” or an “S” in their first name, and what does the distribution of their hire dates look like?",,,,,,,,1,1,0,0,,,,,Bar,Extra Hard,employees,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1551@y_name@ASC"", ""data"": {""values"": [{""HIRE_DATE"": ""Thur"", ""AVG_SALARY_"": 3280}, {""HIRE_DATE"": ""Sat"", ""AVG_SALARY_"": 4933.333333333333}, {""HIRE_DATE"": ""Fri"", ""AVG_SALARY_"": 6357.142857142857}, {""HIRE_DATE"": ""Mon"", ""AVG_SALARY_"": 6525}, {""HIRE_DATE"": ""Tue"", ""AVG_SALARY_"": 6620}, {""HIRE_DATE"": ""Wed"", ""AVG_SALARY_"": 7590.909090909091}, {""HIRE_DATE"": ""Sun"", ""AVG_SALARY_"": 7733.333333333333}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""HIRE_DATE"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_SALARY_"", ""type"": ""quantitative""}}}"
,1627@x_name@DESC,How many employees have each job ID when their salary is lower than any salary of an MK_MAN?,,,,,,,,1,1,1,1,,,,,Bar,Hard,employees,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1627@x_name@DESC"", ""data"": {""values"": [{""JOB_ID"": ""ST_MAN"", ""COUNT_JOB_ID_"": 5}, {""JOB_ID"": ""ST_CLERK"", ""COUNT_JOB_ID_"": 20}, {""JOB_ID"": ""SH_CLERK"", ""COUNT_JOB_ID_"": 20}, {""JOB_ID"": ""SA_REP"", ""COUNT_JOB_ID_"": 30}, {""JOB_ID"": ""SA_MAN"", ""COUNT_JOB_ID_"": 3}, {""JOB_ID"": ""PU_MAN"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""PU_CLERK"", ""COUNT_JOB_ID_"": 5}, {""JOB_ID"": ""PR_REP"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""MK_REP"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""IT_PROG"", ""COUNT_JOB_ID_"": 5}, {""JOB_ID"": ""HR_REP"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""FI_MGR"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""FI_ACCOUNT"", ""COUNT_JOB_ID_"": 5}, {""JOB_ID"": ""AD_ASST"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""AC_MGR"", ""COUNT_JOB_ID_"": 1}, {""JOB_ID"": ""AC_ACCOUNT"", ""COUNT_JOB_ID_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""JOB_ID"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_JOB_ID_"", ""type"": ""quantitative""}}}"
,1630,What are the frequencies of last names for employees who earn more than the employee with ID 163?,,,,,,,,1,1,1,1,,,,,Bar,Medium,employees,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1630"", ""data"": {""values"": [{""LAST_NAME"": ""Abel"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Baer"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Bloom"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Cambrault"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""De Haan"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Errazuriz"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Fox"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Greenberg"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Hartstein"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Higgins"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""King"", ""COUNT_LAST_NAME_"": 2}, {""LAST_NAME"": ""Kochhar"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Ozer"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Partners"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Raphaely"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Russell"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Tucker"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Vishney"", ""COUNT_LAST_NAME_"": 1}, {""LAST_NAME"": ""Zlotkey"", ""COUNT_LAST_NAME_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""LAST_NAME"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_LAST_NAME_"", ""type"": ""quantitative""}}}"
,1702@y_name@ASC,"What are the job titles and their salary ranges for positions with a maximum salary between 12,000 and 18,000?",,,,,,,,1,1,1,1,,,,,Bar,Medium,jobs,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 1702@y_name@ASC"", ""data"": {""values"": [{""JOB_TITLE"": ""Marketing Manager"", ""max_salary_min_salary"": 6000}, {""JOB_TITLE"": ""Sales Representative"", ""max_salary_min_salary"": 6000}, {""JOB_TITLE"": ""Purchasing Manager"", ""max_salary_min_salary"": 7000}, {""JOB_TITLE"": ""Accounting Manager"", ""max_salary_min_salary"": 7800}, {""JOB_TITLE"": ""Finance Manager"", ""max_salary_min_salary"": 7800}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""JOB_TITLE"", ""type"": ""nominal""}, ""y"": {""field"": ""max_salary_min_salary"", ""type"": ""quantitative""}}}"
,2096,What's the number of customers for each move‑in date?,,,,,,,,1,1,0,1,,,,,Bar,Medium,Customers,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2096"", ""data"": {""values"": [{""date_moved_in"": ""2015-03-27"", ""COUNT_date_moved_in_"": 9}, {""date_moved_in"": ""2016-09-27"", ""COUNT_date_moved_in_"": 4}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_moved_in"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_moved_in_"", ""type"": ""quantitative""}}}"
,2127@x_name@ASC,Could you plot a  chart with participant type codes?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Participants,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2127@x_name@ASC"", ""data"": {""values"": [{""Participant_Type_Code"": ""Organizer"", ""COUNT_Participant_Type_Code_"": 7}, {""Participant_Type_Code"": ""Participant"", ""COUNT_Participant_Type_Code_"": 8}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Participant_Type_Code"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Participant_Type_Code_"", ""type"": ""quantitative""}}}"
,2310@x_name@DESC,"How many furniture types does each manufacturer produce, and what are their company names?",,,,,,,,1,1,1,1,,,,,Bar,Hard,manufacturer,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2310@x_name@DESC"", ""data"": {""values"": [{""Name"": ""Tomorrow"", ""count_"": 2}, {""Name"": ""Chevrolet House"", ""count_"": 1}, {""Name"": ""Jiaju"", ""count_"": 1}, {""Name"": ""Chevrolet"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,2344,What are the names of the camera lenses and how many photos each took?,,,,,,,,1,1,1,1,,,,,Bar,Hard,camera_lens,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2344"", ""data"": {""values"": [{""name"": ""Panasonic Leica DG Nocticron 42.5mm f /1.2"", ""count_"": 1}, {""name"": ""Panasonic Lumix G 150mm f /2.8"", ""count_"": 1}, {""name"": ""Olympus 15mm f/8.0 Body Cap"", ""count_"": 2}, {""name"": ""Schneider Kreuznach Super Angulon 14mm f /2.0"", ""count_"": 2}, {""name"": ""Sigma 19mm f2.8 EX DN"", ""count_"": 4}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,2403,Which years did a movie receive a 4‑ or 5‑star rating?,,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,Movie,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2403"", ""data"": {""values"": [{""year"": ""1937"", ""COUNT_year_"": 2}, {""year"": ""1939"", ""COUNT_year_"": 1}, {""year"": ""1981"", ""COUNT_year_"": 2}, {""year"": ""2009"", ""COUNT_year_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""year"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_year_"", ""type"": ""quantitative""}}}"
,2437,How old were each of these singers when they first received a famous title?,,,,,,,,1,1,1,1,,,,,Bar,Easy,artist,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2437"", ""data"": {""values"": [{""Artist"": ""Gorgoroth"", ""Age"": 34}, {""Artist"": ""Ophiolatry"", ""Age"": 22}, {""Artist"": ""Black Flame"", ""Age"": 18}, {""Artist"": ""Tangorodrim"", ""Age"": 27}, {""Artist"": ""Triumfall"", ""Age"": 49}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Artist"", ""type"": ""nominal""}, ""y"": {""field"": ""Age"", ""type"": ""quantitative""}}}"
,2457,How many high‑school students have likes?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Likes,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2457"", ""data"": {""values"": [{""name"": ""Alexis"", ""COUNT_name_"": 1}, {""name"": ""Andrew"", ""COUNT_name_"": 1}, {""name"": ""Austin"", ""COUNT_name_"": 1}, {""name"": ""Brittany"", ""COUNT_name_"": 1}, {""name"": ""Cassandra"", ""COUNT_name_"": 1}, {""name"": ""Gabriel"", ""COUNT_name_"": 2}, {""name"": ""Jessica"", ""COUNT_name_"": 1}, {""name"": ""John"", ""COUNT_name_"": 1}, {""name"": ""Kyle"", ""COUNT_name_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_name_"", ""type"": ""quantitative""}}}"
,246,Could you show a  chart of the yearly distribution of date_address_from and the corresponding sum of monthly_rental for each year?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 246"", ""data"": {""values"": [{""date_address_from"": ""2017"", ""SUM_monthly_rental_"": 13315.6005}, {""date_address_from"": ""2018"", ""SUM_monthly_rental_"": 5508.4205}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""SUM_monthly_rental_"", ""type"": ""quantitative""}}}"
,248,"Could you break down date_address_from by weekday, count the entries for each day?",,,,,,,,1,1,1,1,,,,,Bar,Medium,Student_Addresses,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 248"", ""data"": {""values"": [{""date_address_from"": ""Mon"", ""COUNT_date_address_from_"": 4}, {""date_address_from"": ""Tue"", ""COUNT_date_address_from_"": 2}, {""date_address_from"": ""Wed"", ""COUNT_date_address_from_"": 1}, {""date_address_from"": ""Thur"", ""COUNT_date_address_from_"": 2}, {""date_address_from"": ""Fri"", ""COUNT_date_address_from_"": 4}, {""date_address_from"": ""Sat"", ""COUNT_date_address_from_"": 3}, {""date_address_from"": ""Sun"", ""COUNT_date_address_from_"": 4}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date_address_from"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_date_address_from_"", ""type"": ""quantitative""}}}"
,2560@y_name@DESC,Could you show the average weight for each pet type?,,,,,,,,1,1,1,1,,,,,Bar,Medium,pets,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2560@y_name@DESC"", ""data"": {""values"": [{""PetType"": ""cat"", ""avg_weight_"": 12}, {""PetType"": ""dog"", ""avg_weight_"": 11.35}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""PetType"", ""type"": ""nominal""}, ""y"": {""field"": ""avg_weight_"", ""type"": ""quantitative""}}}"
,2605,What are the names and levels of catalog structures with level numbers between 5 and 10?,,,,,,,,1,1,1,1,,,,,Bar,Easy,Catalog_Structure,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2605"", ""data"": {""values"": [{""catalog_level_name"": ""Sub-Category"", ""catalog_level_number"": 8}, {""catalog_level_name"": ""Product"", ""catalog_level_number"": 9}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""catalog_level_name"", ""type"": ""nominal""}, ""y"": {""field"": ""catalog_level_number"", ""type"": ""quantitative""}}}"
,2607@x_name@DESC,What are the names and capacities of products priced over $700r?,,,,,,,,1,1,1,1,,,,,Bar,Medium,Catalog_Contents,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2607@x_name@DESC"", ""data"": {""values"": [{""catalog_entry_name"": ""Vimto"", ""capacity"": 6}, {""catalog_entry_name"": ""Sprite Lemo"", ""capacity"": 8}, {""catalog_entry_name"": ""Dr Pepper"", ""capacity"": 1}, {""catalog_entry_name"": ""Diet Pepsi"", ""capacity"": 9}, {""catalog_entry_name"": ""Diet Mountain Dew"", ""capacity"": 8}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""catalog_entry_name"", ""type"": ""nominal""}, ""y"": {""field"": ""capacity"", ""type"": ""quantitative""}}}"
,2678@y_name@DESC,How many players are there for each occupation?,,,,,,,,1,1,1,1,,,,,Bar,Medium,player,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2678@y_name@DESC"", ""data"": {""values"": [{""Occupation"": ""Student"", ""COUNT_Occupation_"": 2}, {""Occupation"": ""Retired"", ""COUNT_Occupation_"": 2}, {""Occupation"": ""Parliamentarian"", ""COUNT_Occupation_"": 2}, {""Occupation"": ""Small Businessman"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Self Employed / Consultant"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Researcher"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Product Consultant - MLCC"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Ministerial Assistant"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Locomotive Engineer"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Distribution Centre Associate"", ""COUNT_Occupation_"": 1}, {""Occupation"": ""Design Coordinator"", ""COUNT_Occupation_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Occupation"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Occupation_"", ""type"": ""quantitative""}}}"
,2683@x_name@ASC,What are the countries and their average roller‑coaster speeds?,,,,,,,,1,1,1,1,,,,,Bar,Hard,country,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2683@x_name@ASC"", ""data"": {""values"": [{""Name"": ""Austria"", ""avg_T2_Speed_"": 58.66666666666666}, {""Name"": ""Finland"", ""avg_T2_Speed_"": 47.45}, {""Name"": ""Sweden"", ""avg_T2_Speed_"": 67}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""avg_T2_Speed_"", ""type"": ""quantitative""}}}"
,2733@y_name@ASC,"Which projects are scientists whose names contain “Smith” assigned to, and how many of them are there for each project?",,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,assignedto,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2733@y_name@ASC"", ""data"": {""values"": [{""Name"": ""Aerodynamics and Gas Mileage"", ""COUNT_Name_"": 1}, {""Name"": ""Build Your Own Telescope"", ""COUNT_Name_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Name_"", ""type"": ""quantitative""}}}"
,2737@y_name@DESC,How many captains under 50 are in each rank?,,,,,,,,1,1,1,1,,,,,Bar,Hard,captain,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2737@y_name@DESC"", ""data"": {""values"": [{""Rank"": ""Midshipman"", ""count_"": 3}, {""Rank"": ""Lieutenant"", ""count_"": 1}, {""Rank"": ""Commander, junior captain"", ""count_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Rank"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,2762@y_name@DESC,Could you display the different ship types and their counts in a bar chart?,,,,,,,,1,1,1,1,,,,,Bar,Medium,ship,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2762@y_name@DESC"", ""data"": {""values"": [{""Type"": ""Cargo ship"", ""COUNT_"": 5}, {""Type"": ""Battle ship"", ""COUNT_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Type"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_"", ""type"": ""quantitative""}}}"
,2763@y_name@ASC,Show a bar chart comparing the total counts for each fate.,,,,,,,,1,1,1,1,,,,,Bar,Medium,mission,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2763@y_name@ASC"", ""data"": {""values"": [{""Fate"": ""Decommissioned 1959"", ""COUNT_Fate_"": 1}, {""Fate"": ""Decommissioned 1960"", ""COUNT_Fate_"": 1}, {""Fate"": ""Lost (burned and sunk) 1933"", ""COUNT_Fate_"": 1}, {""Fate"": ""Lost (burned) 1931"", ""COUNT_Fate_"": 1}, {""Fate"": ""Retired 1939"", ""COUNT_Fate_"": 1}, {""Fate"": ""Decommissioned 1950"", ""COUNT_Fate_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Fate"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Fate_"", ""type"": ""quantitative""}}}"
,2765@y_name@ASC,What’s the average tonnage for each type?,,,,,,,,1,1,1,1,,,,,Bar,Medium,ship,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2765@y_name@ASC"", ""data"": {""values"": [{""Type"": ""Cargo ship"", ""avg_Tonnage_"": 3932.2}, {""Type"": ""Battle ship"", ""avg_Tonnage_"": 4845}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Type"", ""type"": ""nominal""}, ""y"": {""field"": ""avg_Tonnage_"", ""type"": ""quantitative""}}}"
,2772@y_name@ASC,How many songs does each singer have?,,,,,,,,1,1,1,1,,,,,Bar,Hard,singer,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2772@y_name@ASC"", ""data"": {""values"": [{""Name"": ""Gina Rinehart"", ""COUNT_Name_"": 1}, {""Name"": ""Iris Fontbona"", ""COUNT_Name_"": 1}, {""Name"": ""Jacqueline Mars"", ""COUNT_Name_"": 1}, {""Name"": ""Susanne Klatten"", ""COUNT_Name_"": 1}, {""Name"": ""Christy Walton"", ""COUNT_Name_"": 2}, {""Name"": ""Liliane Bettencourt"", ""COUNT_Name_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Name_"", ""type"": ""quantitative""}}}"
,2790@x_name@DESC,"Which players have fewer than 1500 training hours, and what are their names and hour totals?",,,,,,,,1,1,1,1,,,,,Bar,Medium,Player,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2790@x_name@DESC"", ""data"": {""values"": [{""pName"": ""Eddie"", ""HS"": 600}, {""pName"": ""Charles"", ""HS"": 300}, {""pName"": ""Andrew"", ""HS"": 1200}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""pName"", ""type"": ""nominal""}, ""y"": {""field"": ""HS"", ""type"": ""quantitative""}}}"
,2830,How many items are there for each local authority?,,,,,,,,1,1,1,1,,,,,Bar,Easy,station,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2830"", ""data"": {""values"": [{""local_authority"": ""Brentwood"", ""COUNT_local_authority_"": 1}, {""local_authority"": ""Broxbourne"", ""COUNT_local_authority_"": 2}, {""local_authority"": ""Chiltern"", ""COUNT_local_authority_"": 3}, {""local_authority"": ""Three Rivers"", ""COUNT_local_authority_"": 3}, {""local_authority"": ""Thurrock"", ""COUNT_local_authority_"": 1}, {""local_authority"": ""Watford"", ""COUNT_local_authority_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""local_authority"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_local_authority_"", ""type"": ""quantitative""}}}"
,285,"Which three days recorded the highest maximum wind speeds, and what were their average temperatures?",,,,,,,,0,1,1,1,,,,,Bar,Medium,weather,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 285"", ""data"": {""values"": [{""date"": ""7/30/2015"", ""mean_temperature_f"": 71}, {""date"": ""5/1/2014"", ""mean_temperature_f"": 72}, {""date"": ""5/12/2015"", ""mean_temperature_f"": 58}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""date"", ""type"": ""nominal""}, ""y"": {""field"": ""mean_temperature_f"", ""type"": ""quantitative""}}}"
,2855@x_name@ASC,Could you list all playlist names and display their counts in a chart?,,,,,,,,1,1,1,1,,,,,Bar,Medium,playlists,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2855@x_name@ASC"", ""data"": {""values"": [{""name"": ""90's Music"", ""COUNT_name_"": 1}, {""name"": ""Audiobooks"", ""COUNT_name_"": 2}, {""name"": ""Brazilian Music"", ""COUNT_name_"": 1}, {""name"": ""Classical"", ""COUNT_name_"": 1}, {""name"": ""Classical 101 - Deep Cuts"", ""COUNT_name_"": 1}, {""name"": ""Classical 101 - Next Steps"", ""COUNT_name_"": 1}, {""name"": ""Classical 101 - The Basics"", ""COUNT_name_"": 1}, {""name"": ""Grunge"", ""COUNT_name_"": 1}, {""name"": ""Heavy Metal Classic"", ""COUNT_name_"": 1}, {""name"": ""Movies"", ""COUNT_name_"": 2}, {""name"": ""Music"", ""COUNT_name_"": 2}, {""name"": ""Music Videos"", ""COUNT_name_"": 1}, {""name"": ""On-The-Go 1"", ""COUNT_name_"": 1}, {""name"": ""TV Shows"", ""COUNT_name_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_name_"", ""type"": ""quantitative""}}}"
,2862@x_name@ASC,What are the different store types and how many of each?,,,,,,,,1,1,1,1,,,,,Bar,Medium,store,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2862@x_name@ASC"", ""data"": {""values"": [{""Type"": ""City Mall"", ""count_"": 2}, {""Type"": ""Village Store"", ""count_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Type"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
,2869@y_name@DESC,Could you compare the death counts for every storm that caused at least one fatality?,,,,,,,,1,1,1,1,,,,,Bar,Medium,storm,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 2869@y_name@DESC"", ""data"": {""values"": [{""Dates_active"": ""May19 -October26"", ""Number_Deaths"": 71}, {""Dates_active"": ""August5-August14"", ""Number_Deaths"": 52}, {""Dates_active"": ""August3-August10"", ""Number_Deaths"": 7}, {""Dates_active"": ""August26-September2"", ""Number_Deaths"": 7}, {""Dates_active"": ""September7-September17"", ""Number_Deaths"": 3}, {""Dates_active"": ""September18-September25"", ""Number_Deaths"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Dates_active"", ""type"": ""nominal""}, ""y"": {""field"": ""Number_Deaths"", ""type"": ""quantitative""}}}"
